EI EJ EG	3	1.5151515151515
AF EF DI	3	1.5151515151515
DF BJ AJ	2	1.010101010101
EJ EG AF	2	1.010101010101
EH DH AG	2	1.010101010101
AH EH DH	2	1.010101010101
EJ BI BF	2	1.010101010101
DJ EJ BI	2	1.010101010101
AJ DJ EJ	2	1.010101010101
AI EJ BI	2	1.010101010101
AJ AJ DJ	2	1.010101010101
BJ AJ AJ	2	1.010101010101
DI AJ AJ	2	1.010101010101
DI EH AF
